RegionID,SizeRank,RegionName,RegionType,StateName,01/31/15,02/28/15,03/31/15,04/30/15,05/31/15,06/30/15,07/31/15,08/31/15,09/30/15,10/31/15,11/30/15,12/31/15,01/31/16,02/29/16,03/31/16,04/30/16,05/31/16,06/30/16,07/31/16,08/31/16,09/30/16,10/31/16,11/30/16,12/31/16,01/31/17,02/28/17,03/31/17,04/30/17,05/31/17,06/30/17,07/31/17,08/31/17,09/30/17,10/31/17,11/30/17,12/31/17,01/31/18,02/28/18,03/31/18,04/30/18,05/31/18,06/30/18,07/31/18,08/31/18,09/30/18,10/31/18,11/30/18,12/31/18,01/31/19,02/28/19,03/31/19,04/30/19,05/31/19,06/30/19,07/31/19,08/31/19,09/30/19,10/31/19,11/30/19,12/31/19,01/31/20,02/29/20,03/31/20,04/30/20,05/31/20,06/30/20,07/31/20,08/31/20,09/30/20,10/31/20,11/30/20,12/31/20,01/31/21,02/28/21,03/31/21,04/30/21,05/31/21,06/30/21,07/31/21,08/31/21,09/30/21,10/31/21,11/30/21,12/31/21,01/31/22,02/28/22,03/31/22,04/30/22,05/31/22,06/30/22,07/31/22,08/31/22,09/30/22,10/31/22,11/30/22,12/31/22,01/31/23,02/28/23,03/31/23,04/30/23,05/31/23,06/30/23,07/31/23,08/31/23,09/30/23,10/31/23,11/30/23,12/31/23,01/31/24
394849,44,"Memphis, TN",msa,TN,773.6910676947743,784.7007015637936,772.8820273048013,775.5923542860152,770.4758313427767,776.9501881551766,778.9435489069814,776.1243546358235,774.5588953748305,777.4040018863262,784.6902923936796,778.2022402239658,775.1448544,774.8870921323643,789.6810236721708,788.7226116803354,795.1165560015754,797.4594585464611,798.8877087287563,797.8258879226735,808.9006738339078,819.5713524096366,832.0019847993946,834.5886608919678,831.8756484119635,827.3812869801649,824.3340163779511,832.9515543,838.3462822002767,837.2219722224172,846.2255480908007,855.2539225366003,859.1765089079832,853.2436737025773,844.6464021,843.8024713632749,857.3840107180129,867.3036172119884,878.9373397099198,874.5881830244066,879.0275328,885.1583787819447,893.6718709271119,894.8996751483169,890.8487553873065,895.4822562072641,906.4875204562829,917.4785874119838,912.4747650718062,910.7298434,908.3985743771042,915.8644890213282,916.9535550830619,920.8877090453158,918.3853660005777,922.6138146288889,930.9348845100156,937.6145351384224,940.4134268704478,942.2542076613981,950.2529032885591,958.3969818089797,977.7662920098819,972.0598633341024,983.1320602875866,980.9777179304033,992.662996,991.0083226281982,998.4516875315902,1009.2340175584312,1021.6267969619557,1028.65527,1030.4971013358097,1041.1373060553772,1059.742004631709,1082.5307438925622,1104.8082519508926,1118.7897539138946,1138.7241873918028,1162.6226304515692,1190.0115797247477,1202.3401026867884,1200.1511652554252,1194.5544424816794,1198.5881211489548,1214.8761931936249,1215.2430337227518,1219.752782615511,1222.7106286733986,1240.4675079586755,1241.7098079367363,1241.0841872731835,1240.4906908054447,1238.3020961990546,1260.2712130616885,1261.637309336585,1264.4017912843547,1259.816481,1261.8105957424748,1261.7233524065687,1259.3241761434463,1252.6143473238353,1252.3447441663038,1253.973211782071,1251.5147772669561,1256.6137186577869,1249.6029275173614,1260.2540223021479,1265.368437909747
395022,45,"Richmond, VA",msa,VA,951.1346851672873,947.7806137064113,942.9977642825952,952.9675454094155,952.4560497747161,954.7603767298173,952.8027931713098,970.4051963434368,981.835667,994.2157548,985.0118663155221,988.5658950837959,985.7481326094496,983.7160851489949,984.7619992939216,992.3946429542395,999.0447903999642,1000.8494432945721,1010.7040175717774,1007.5409770266353,1006.8439888863284,1002.4106196768604,1008.4998108688766,1011.6022738900693,1015.9653065015993,1023.1136086180337,1032.3852390737104,1033.0622466535312,1037.0423514277197,1040.7771887784436,1050.0953652847265,1048.261524431305,1052.483632810426,1052.198762652195,1061.1044252064955,1061.2858168921896,1070.0361092219218,1076.5065011677946,1082.0258278676147,1086.3374940401347,1091.195614094311,1096.9577968208769,1095.3942744942062,1095.6439456974422,1097.9207555401952,1104.8775452625457,1117.2608127904232,1122.6301484903195,1129.6087403762647,1125.055419355338,1125.99786,1130.3256843899233,1133.1868665529635,1136.456092550584,1140.9499710398395,1151.7547512488327,1157.4250983996146,1162.3770507117936,1156.6558625410846,1161.1044180217036,1159.746780057912,1167.8349713136874,1172.6915359472698,1170.0802217047008,1165.1298494726916,1161.609781740344,1167.654478332738,1172.1815257998287,1180.690404704473,1192.4639399159316,1200.3755949890929,1204.4961851553405,1208.5818134803749,1213.5143370845667,1227.6170192195962,1241.3362695053145,1262.2936211699077,1280.1548045691086,1295.9529185921508,1309.6895182412868,1322.6170029681805,1337.4335598534144,1353.2233154402345,1370.3307997068878,1383.4192220451487,1393.288975189143,1402.3928640951528,1413.2846947169512,1427.6068959567622,1441.7915624915559,1459.8936038735314,1468.9269545084235,1471.1188031070922,1467.1354255915649,1467.7818418423878,1467.3840402026608,1466.9481250868055,1471.602043,1474.7490569573595,1476.9030049599176,1472.844721068737,1470.215722260958,1463.3866726129074,1464.6905065733342,1470.5577488014112,1479.2111119811348,1484.8270515380168,1490.9239948914583,1499.0658973627594
394807,46,"Louisville, KY",msa,KY,783.4728126834099,792.6145342783934,799.6820685521956,805.6064176017929,796.4610754021583,795.0007652326733,799.8879407284788,809.9234801555172,814.8092201813129,809.0249602585942,812.6124577875881,810.4714159672977,814.0528641549461,814.4727677603116,814.4473294676708,821.7264346102855,835.3235128719609,847.0264552254808,847.8388873785563,844.8668655123765,843.1506148755885,851.4667259,848.7596985,857.9819556612855,866.1923337727379,869.9926475616492,878.3183757111768,875.7451249929809,883.2717278,885.0795238,890.5672944184654,890.5995682423826,893.6746107160055,891.8523412505238,897.5331819990769,900.3182434451994,906.0130841524355,905.1918667960692,906.4550294081158,911.3328692693314,912.2006803483238,907.0571461,908.6585460816976,916.1907231318514,925.0639572750372,927.0788140383252,928.8520497850957,925.9875217814102,927.5026843356709,928.2155093724245,929.1869225028009,931.3708187301684,930.8739126762406,938.1708892277558,940.6208274653541,941.8008913792054,940.4351096137889,945.0086921118392,948.2373504441781,954.2308884418115,955.7265153350019,962.3188186,963.7983524100317,963.2341093665273,962.0056385500274,959.9733367755775,962.7310574211981,965.6418797899838,967.3122915338193,968.5410627171411,968.1498873134884,969.4749377695649,970.197484,971.5614217535657,974.1185926966942,982.7166448217249,988.2113993160007,998.0175203184915,1005.0590539027966,1019.8884712768898,1031.5292871990162,1040.020833702027,1045.0016120353505,1051.2974523548237,1064.734486275896,1075.694440317787,1084.6544486562768,1093.1434397400933,1103.5237706578544,1115.6736234026944,1128.9565985745107,1138.006572833785,1142.9261817077775,1143.9729706212731,1145.7916303483944,1148.381084728447,1152.0786914229682,1155.8368216529298,1161.8706296765022,1165.8582108614123,1170.4873943072678,1171.8175621169846,1173.3165920226704,1174.5155596972616,1181.3088584711406,1193.0281476788336,1206.8243446752524,1219.3474767080393,1228.0398579835905
394910,47,"New Orleans, LA",msa,LA,1054.8010147957184,1062.9639391186224,1063.658084852753,1073.5518733150213,1074.7316965610344,1085.7271678470877,1100.357277651332,1093.5238301497625,1093.2166410540572,1091.2809094788188,1105.2994964488425,1100.3100001364894,1123.3723372327036,1124.3639883096412,1133.1941898818018,1110.0975756149132,1107.1317734441723,1102.161985787516,1094.45917,1099.2591505632925,1104.520876069189,1099.0465336986917,1090.5751996824695,1091.3639502995532,1100.1173870204077,1103.9426013997913,1107.266559585244,1111.363861697357,1116.575552551364,1118.1410143149315,1118.5964757986383,1123.3098954303643,1124.2876987627444,1133.7315402341685,1135.1023801890926,1143.0871681721023,1134.706431039016,1127.978967198232,1127.351819773652,1134.0667909615786,1143.504495367009,1146.601466715562,1151.0061584433085,1149.6807037921242,1150.8682647436383,1151.8236850703092,1159.471470687547,1162.309537230605,1167.4421447129946,1173.465698431021,1176.531204330858,1179.5888697725636,1176.4400823019391,1180.215553,1184.1038759484059,1188.434547606218,1192.4923295782137,1194.856244419455,1196.195303719137,1196.6899747668963,1201.0578333731648,1205.6488119273076,1210.6651076712774,1212.5538565869608,1209.7886593961387,1207.4754740378069,1213.1622022235572,1216.1747856980166,1222.187803499877,1225.951134789693,1230.8108866204093,1227.3745350385861,1232.7684171027138,1233.1588830398803,1240.2465336234914,1245.0244189389784,1258.936721666449,1276.2901196469354,1291.5418070250903,1309.2270107210722,1327.3730364807102,1347.455456463257,1367.0742259999965,1390.6734514725465,1409.2261906907509,1424.6210557404586,1426.2245723201227,1435.0455093887178,1439.9155516604842,1446.1694954863488,1446.4206776794997,1440.8041339162921,1439.9514451122823,1434.253595326795,1438.4811566096744,1432.9510878760411,1433.4541559600182,1435.3352145753222,1443.317105304359,1448.1266092225985,1451.9928339335572,1452.5488023352987,1456.9828415920385,1464.9814241722465,1468.7344247660833,1475.782368302667,1475.5566540031632,1482.7743611821982,1486.3816890205005
395053,48,"Salt Lake City, UT",msa,UT,907.0055100002572,906.0220728654898,908.3436671581593,914.8529916143202,919.6236674243207,923.5210412199017,919.7212609730261,923.4897836149428,928.9481946470469,937.8877316907467,947.6205744721883,958.0246671,971.3530129991036,970.0356791157724,970.0571876469035,968.2362650927345,978.7958314651617,983.6458170087324,986.7089926485666,993.0054523682816,998.0677795351403,997.9296449731199,997.7007611539063,993.8847847641115,1000.2552334854245,1012.2947483453144,1025.3078509342738,1035.0940155032827,1036.3832237096951,1043.8160287120056,1051.3174460259274,1059.6625820459356,1066.040434498323,1074.696619671817,1072.5521864871484,1078.8153196380922,1082.276975249929,1095.6342828657575,1100.0060535714674,1105.6201625120157,1108.3605521474533,1114.2548641229146,1117.3622781648262,1126.3771184844497,1134.4848883514323,1141.7922374953432,1144.7072172581597,1148.0871884124047,1152.2887351525876,1155.9908194198579,1158.7896358077994,1162.5626123639595,1170.1651487116408,1173.234168438967,1179.0246692040175,1178.4908576713249,1179.725317448961,1181.228556594027,1191.376697932449,1197.3967760517223,1201.5392573594431,1199.8931332450245,1200.484774354845,1192.2127200200084,1186.7046075683245,1182.4969779898647,1189.480929353134,1190.5147725671584,1197.1949667477347,1200.3996716258648,1212.144361883059,1213.5780796534689,1223.8464513472761,1234.2869081848485,1252.5366391901684,1274.084142947828,1295.2049464134714,1319.342988159206,1340.9397658083785,1368.0724858126093,1388.7590867826887,1416.3152154319105,1431.9232690893691,1456.0067869017737,1470.6340122951374,1485.1033148982349,1503.4623440551895,1518.5946316970635,1530.7785333047088,1535.5035661782033,1544.5531916712869,1548.842569736536,1553.7413432947058,1549.4407107881016,1549.068709427265,1548.1310811137093,1547.5225221918988,1549.966685263593,1544.694815429654,1541.9434581621856,1540.6904901390571,1542.769389958656,1539.8092272336744,1538.6099408221348,1538.5649120473404,1542.1878340753658,1546.2469062347218,1548.393025439397,1552.5455854223299
394669,49,"Hartford, CT",msa,CT,1060.7068592913722,1064.3091825510062,1075.5386829793517,1085.2177013238488,1090.0060002620157,1069.9910008432373,1056.4634453061412,1063.1382789139611,1074.9595754825573,1096.8133241668706,1102.4393804238296,1107.2921014142669,1102.3786178497714,1104.8740339634285,1095.4423231601475,1097.7204116496239,1095.4890784416298,1120.4678928648052,1130.680268229677,1136.4126497079317,1130.5468255418689,1117.2697931047521,1118.9510370725666,1122.278167833439,1131.0941289735415,1135.8914920181312,1137.171782390149,1141.1770807045416,1145.4066664255795,1144.5435773959723,1145.9093440654524,1142.574932,1144.3932762280674,1148.7983525994275,1151.9467741404344,1153.5203556076904,1155.5740725665707,1154.8806130699177,1164.2361476307372,1165.8118051157517,1174.197870592204,1172.5446923830627,1168.6492830660845,1170.943224932836,1173.8438492335667,1185.4175752827825,1188.8254744533622,1193.0084536441848,1194.9963725176187,1197.4991585899636,1198.029914332947,1200.7669886256297,1199.2171839159746,1202.852172621542,1210.1071913953313,1215.0753686747626,1219.056523415576,1216.0326453014443,1217.2436610884313,1218.2359010589396,1219.6698530670744,1222.6472718773355,1231.9517647566117,1234.9723831831152,1230.1356113757904,1226.4901249934255,1230.4747593185061,1241.927847746001,1256.1610148491252,1269.1881735251295,1281.8699061220877,1290.6702801404672,1300.0377316492027,1301.754407,1306.3097518193865,1311.799343342931,1332.267278,1350.0244720501023,1368.021401533033,1380.0469841027566,1395.7635402384456,1407.0676068245489,1422.736621,1433.623295381997,1440.6816864431325,1450.294122021267,1460.825281166465,1473.0388666736924,1480.5187207287192,1491.7349374384557,1499.1976950717299,1504.5034837283567,1503.7296747387668,1511.7981019033202,1521.2958960270184,1530.9955399964358,1539.384378645279,1552.0081406319387,1562.5996249433708,1572.1131327917658,1579.021645671865,1584.005518575743,1590.1607505151794,1599.7476557319396,1611.6791003865078,1619.536138981029,1623.8337381123406,1631.2755764039846,1641.342741935484
394425,50,"Buffalo, NY",msa,NY,758.5683456237845,759.1878705480472,771.0673764522303,770.7287950474058,774.6305794363386,771.0708890930301,769.6577752231876,775.7578894308713,779.4718801904149,786.8637821056108,787.1694811042863,789.0296300853724,788.4157026738678,786.7511552,784.2849047298945,793.2920276562216,803.2438679,806.7000174797688,804.8767556249525,809.4891097,817.2051395157507,812.9155131667429,808.8565116343378,814.6705419337649,823.1918171394835,831.3505209049923,828.7987729615598,827.9466185377514,827.0254121,834.8504298963924,842.3468194978036,845.1285315045786,841.2690080993356,849.4750987709626,853.4089527741484,856.8993540136303,853.6406042017346,856.5748065368006,862.0637174682184,864.8598776521958,864.2040112543756,867.5928918589066,869.6307806649145,873.3212602010772,875.7291743,877.8780420593863,886.0703486838577,887.4759380414645,892.5082008994834,888.4041098105331,892.5187706069798,895.8928173205095,901.8856153697575,902.1868671977443,904.9060299674627,907.3327455858522,913.7863688327753,917.0725151622473,918.1464005215868,922.7882420340428,927.7970965453677,937.1732732677198,933.9017246760162,941.5514152213294,940.9154538891698,949.7790246982039,950.8018766074985,956.9265554820344,961.7654831750427,971.2538020780837,975.3269137914104,974.9992704871738,979.3640170106262,988.3484585209524,1003.3300188217423,1009.8815712498663,1016.9587773762064,1021.2859943113243,1030.2408350595845,1038.6663857884334,1050.3241623295178,1058.358409551965,1068.6964642183277,1078.4058896232902,1090.8349408103952,1103.7166012803586,1110.147771237756,1116.410361268249,1123.0553695149238,1131.500433667284,1140.202832620592,1144.7756823589343,1149.8791722577562,1150.666538405447,1162.749170236073,1164.9666610552215,1173.9183948834036,1173.9620567804911,1178.215751400128,1185.0401431143466,1192.9052275202328,1198.7911083918939,1203.4331576536895,1210.3371899689537,1215.0881549671153,1223.9662886448655,1223.8378894713665,1232.4880221637807,1233.3398876404492
394388,51,"Birmingham, AL",msa,AL,828.9128263888332,821.6257305037402,827.1307528129199,834.6558350188326,839.0198492776852,837.0936841430896,850.1985196616992,856.7938711751402,873.5498818205175,874.2652910622065,880.2006510559017,876.2013167426289,882.5669989925997,893.5773500558005,890.2788739982142,889.6666128430742,878.0108416768244,884.0743084724095,885.8749997950413,892.9495528211536,886.3008713480851,878.9086456517236,876.3904007536142,902.0818852788805,913.2042821428785,924.9274599019777,920.1552992,926.9192887,930.9314489250511,930.7832963967276,921.2014060111431,927.4882487498587,932.8863742515767,948.2077110773068,950.5420003,927.9574992849646,926.1437548403228,916.1537639316134,938.3261797657862,939.4106352931907,963.9669174196717,966.5747714550399,979.4862742950099,974.6357866669686,975.2987419270929,983.5515570065686,984.6345812380108,998.3562561351911,987.4459462162295,1012.3704396067687,1006.9841937492808,1013.0501495405799,1004.3734266392127,1012.2833118141422,1017.761168051612,1028.6566594340368,1038.7330362320722,1038.7968069451224,1050.2633612454176,1058.7483683234648,1079.6553660594911,1076.417406948835,1077.8252762794305,1068.372760447802,1055.1886486616252,1023.0057148828533,1031.6905112144239,1050.9547174944862,1061.6367701160573,1060.9238747314996,1064.8609475116784,1066.7111172072923,1081.7806894613404,1086.5576920438566,1084.4718415912155,1080.0327198846535,1099.716910926243,1131.532844729515,1160.765633234026,1166.776325064711,1175.3112010368175,1176.8502875626618,1191.9203990626843,1203.6582874187225,1219.6172262609339,1226.598113,1233.4347173018064,1240.2232628463244,1252.0061561915688,1264.4047156912075,1270.9404666617008,1274.0221375529736,1266.530054,1261.740825129541,1255.7530293739171,1258.0896565038888,1257.6116080863078,1263.6675855391397,1270.360862678884,1281.6636501433718,1277.2334611061015,1269.4220880067915,1259.3944862937628,1261.280138209772,1271.3643855115401,1285.6534672793869,1292.9007597392613,1296.2514542188137,1296.1850856389985
395031,52,"Rochester, NY",msa,NY,882.5826569,873.7321666,870.3424814405339,877.0726213807483,883.5833784939668,885.0960419654929,882.9046173282226,883.6661042,886.1280335884347,896.4044935,904.6407081376597,908.1438338962056,902.5961463,907.1221420494941,907.8552054,911.6498906422922,906.6160744,914.4075656642103,914.5727095667484,922.2872493755265,923.2537776969426,921.9196252018874,917.9131702648185,914.8723382167511,923.3194616503295,929.3088258578002,930.7122153362411,928.8273490425439,928.0253136031968,929.3722245797403,934.2274768897757,939.6333084327719,947.0231433442656,948.3627430274221,949.8284835845383,946.7392171136437,950.1398050718424,956.5306971437302,969.106659,968.7109806604092,970.1264110262048,964.8707840200216,966.2833638066261,964.1837389,967.2289502454606,968.5445538,975.5894311280636,980.4292274537944,980.9903504340319,980.2952402747566,975.6272556254828,981.4343059577167,987.0867378777367,994.2624842529709,996.3117871114111,999.0984787,998.2748300777121,1001.9390709497283,1001.6865738493765,1005.2777205595276,1006.8905063236604,1008.2263280052642,1013.1034906830856,1006.8009171494567,1004.7182697167914,1007.0279481656138,1013.6229749434026,1022.6707288875388,1032.8734097888123,1045.4558708772693,1061.760834243182,1070.740087666739,1069.9354314576697,1069.9912967119499,1072.680877209986,1086.0812554189024,1093.4809100446707,1102.1581236823733,1110.4739005030458,1128.5518148364483,1138.9428065865127,1147.706382425786,1151.264041701582,1155.7599316921624,1169.481312802968,1178.5748069309807,1196.5951010383908,1207.742970117653,1225.1429698140948,1236.769154529372,1242.0355103061336,1241.4436317784387,1238.9024677854059,1241.9225536642246,1241.718320475264,1246.6205911902025,1254.6484361361213,1262.1211896388083,1263.2792538607448,1265.3517370536217,1265.2024792096724,1268.1108162551755,1275.6888467350898,1282.4112761858312,1295.0230328743667,1304.0114283319974,1317.9564062355278,1329.219497662641,1335.7985622157769
394640,53,"Grand Rapids, MI",msa,MI,775.1349943545267,779.8448825501896,784.2113441000081,793.1584460385463,796.4519707986565,808.2917365455522,813.3007971577921,825.3361560344949,825.0104926256819,830.5462579872799,835.133139,840.6126808088542,843.0465531261071,841.0442616849994,852.8038912322729,854.4022235,867.8740740414771,873.7239365894144,882.2124430715583,880.5338053392805,884.4225477726383,885.1369508277945,892.8891460239898,904.2133700484635,915.8804126313695,923.1076789327791,921.6003647952986,923.6320672596597,928.3048355309191,934.8546204655077,939.1342681895538,937.9986675691194,942.7635745979285,949.3260282,947.7880119374602,942.5584384460618,944.2677973199155,962.1798940010729,971.7578681,981.1748260233651,980.4242606305618,982.9736698289811,981.4828525,986.0718999435313,989.7254382566991,995.1087155026186,999.9112973311084,1009.5470830840785,1012.5703298818971,1011.3196161194861,1012.6796387346142,1014.4841735561013,1020.2355239400753,1023.680332778452,1030.8588772492024,1037.8081910696174,1041.292167966465,1042.6031228454976,1046.5932640770147,1047.6147039932675,1050.1311448956753,1048.5153770963968,1063.0491945588078,1059.790515822898,1057.8138490850358,1059.6856958533933,1062.5869878647334,1064.9986625623658,1068.2927079270846,1081.734671553757,1093.4639623079781,1104.4221850452122,1105.2063364245744,1106.919756387124,1115.809836580085,1130.1268951147426,1144.9629792657265,1156.0488516940175,1177.4933265896796,1196.5252816147552,1208.9264214742109,1202.4745974648201,1205.1871365187164,1222.0993356538336,1239.7532245107045,1256.6295239468093,1255.8930228426352,1272.9259977067372,1286.601373149162,1299.3334783791634,1304.2488408091262,1311.2932642080236,1328.2566176565729,1341.2555832807286,1341.3268942765628,1333.0622939375046,1337.4394048746485,1342.2986709390266,1355.925823312163,1355.3458627449215,1357.230251525181,1361.5487072979934,1366.4382735773274,1371.5672582575185,1372.7225744013706,1384.8924129652487,1403.0494006884003,1421.0037193269989,1431.4743076409743
395167,54,"Tucson, AZ",msa,AZ,633.9256642914496,631.9475484719367,634.5576462035159,627.5732523646791,625.5957319250836,628.7399653489953,637.4007777836694,641.0934527779867,644.4471037,645.2484556859096,648.3841605066011,645.8899406470646,644.3032054107948,646.2193078279519,648.3802263,657.7080163,662.9860777298785,668.4078169424237,666.6514214225875,668.4693215157902,669.7934929058025,673.7151098658594,672.5469156755295,675.6316041698085,674.8720972257098,679.9920003452077,684.5233305515181,686.0569499,688.7432390334212,688.3502454028172,690.4053816,696.3999013009743,701.2922790331879,707.2007482119444,707.5608144,709.8655343229684,714.4904114238357,720.1971475182877,722.8353609317753,727.8426234983114,728.3346712275484,731.6987639556127,735.6760627206578,740.2783529241642,744.9378503085212,747.9964208652008,756.2861136555391,758.6684045275448,765.1590350812347,768.7615345770431,773.2847836145614,776.2828425317854,783.0881508686327,789.1033405269613,794.8024775,797.3548895118245,800.6010141169698,804.1373182780505,807.4795952969652,813.7704142256173,816.4089618245183,819.2606386450849,821.8170553634484,821.6148489422792,818.9361751380293,814.8409612309332,818.9259443155648,828.3110848040369,837.6065933332669,847.6594405053127,852.4833119236508,865.1781732552927,870.8023520184182,882.5588888,885.9990198470014,902.5852656316099,918.6789117432869,942.9810703,962.8885792975585,988.0208127309483,1007.7311531054281,1025.1710385334904,1033.9564646277956,1043.5102546642074,1052.2391301307673,1063.924936596168,1076.3973728173942,1083.6251883519928,1089.5451663902793,1092.6748489704332,1095.6882142339052,1097.417573,1105.3218604492467,1105.9228389435941,1112.9692242194178,1111.2928595415103,1116.1726289241315,1118.953411119686,1124.9719517297276,1128.2098337242805,1132.887368996771,1135.3243588493838,1138.279398833505,1138.1584959442102,1136.1937952333749,1140.7027544603789,1145.767961572321,1154.861459990366,1160.824920657786
753924,55,"Urban Honolulu, HI",msa,HI,1786.9758898679174,1787.6251874048055,1817.7551863267709,1824.5056161435475,1844.365795188903,1827.3635932810344,1824.729923208149,1829.8641600657402,1836.7317611446497,1856.274633256562,1866.932833962901,1886.5446680433165,1878.8563412918384,1891.0545837248424,1888.4864706579554,1892.532194378052,1869.3050082298857,1869.7148082718159,1896.2785254999703,1906.8614703043772,1893.1096720396033,1871.0729495344528,1860.303461292497,1846.9669304216773,1863.5256779440579,1878.9019827284246,1899.5198023252083,1908.0156199225303,1912.811015453568,1906.448894331426,1891.4699919704515,1903.6531702291265,1918.7478551006761,1934.4954062533961,1941.4107030162584,1959.2660822577736,1964.3600851309607,1949.6941369841752,1932.117133271939,1918.885347369891,1932.1676556736088,1941.6584994765415,1949.991656693824,1944.5135722033287,1944.189278,1944.402038951323,1957.9794160124052,1953.0478268749443,1954.8396207072024,1960.285882682437,1971.1269641430802,1983.960919,1983.1453256280822,1986.8091976622247,1989.568218031703,1992.5955199076468,1994.9896442063562,1998.0064073733508,1993.0829694863007,1997.5670811390464,1997.4843314670272,2003.441584804487,1998.3480015337664,1986.6403605421524,1981.293540256837,1973.9271722515257,1974.154011530945,1970.9689538441319,1980.9894344701838,1991.484989206511,2004.5222404009007,2011.6221507563246,2020.291786483288,2034.0970764413833,2053.635408192174,2074.634193346718,2095.5684754028143,2118.7447121879272,2139.595205318675,2172.247428309008,2194.0353967503142,2209.182507204397,2223.883777677361,2241.213861828006,2230.411101622472,2238.378899078536,2241.684992,2244.7912693910453,2236.8420784105037,2236.958872141996,2261.0767036480415,2268.365101683406,2262.3897124609693,2255.410605822036,2259.8433978488165,2277.935381991207,2292.197786687307,2298.6735685269996,2304.829500681293,2312.248766309976,2326.8676906380665,2333.8333637804167,2321.3049422447966,2316.1669229792483,2323.654988573826,2334.490169873638,2335.9818198959683,2325.8745854008016,2331.1340414405245
395169,56,"Tulsa, OK",msa,OK,,,,,,,,,,,,,,,,,,678.7326082275749,673.8526900018786,,658.4114731033155,664.8991188643645,665.9008339360674,664.9063416856784,667.8968559,669.1610544632042,677.8134104838224,685.1789661571908,687.1901653553997,682.2000010137464,680.9022234067611,681.9845424574196,683.1221578642435,685.5109576959665,689.6342671166076,690.9677264715602,691.2610452288518,694.7813756403069,700.5147286788504,695.9110236925956,690.4723937207053,691.1815006037427,698.4903717550775,707.4177939457103,711.9439108436344,718.7890422629572,715.2969386835664,714.1917110616836,712.5427953,713.6042270364509,711.0727234,716.3129020990553,721.4588291013894,726.1332648,727.2205679691286,727.2812519822066,730.6372712386768,729.2740452,736.0066484497667,743.6698455716552,752.2806487109096,758.6925065330337,759.4447915213599,759.4281787389716,756.3097515762239,761.6817942605308,768.0244149163632,769.8308993450925,770.2009199952599,776.8049968305845,783.7936052273302,796.2186552026217,798.1231579898113,805.5793790512014,806.0290034290144,818.7645493266762,828.7017448,839.0100749844752,851.1571361651611,867.2082199306963,888.1602011,897.6323762836771,909.3505092438116,916.6961152379623,926.7460395,937.0815801341536,953.3906223939974,966.9584061205435,972.5283883085478,970.1219375891768,967.7341049,965.8771660221533,962.7620119075818,964.0679817339816,960.6291127126333,962.6002751,962.7824995622806,961.4150412079224,961.2559057727326,956.9128634638372,961.0562194326383,969.2201371101065,976.6352660515771,983.0554673229219,988.5878590566693,996.0242397403699,1006.1730243620341,1013.8634289714753,1024.674408559277
394619,57,"Fresno, CA",msa,CA,,,,,,,,,,,,,,,,,,757.8109539,767.0509160176063,771.2830147813156,774.9822937,776.4851219471881,777.3780891679028,777.7098502371076,779.7246291450448,780.6570147988928,784.2012646206291,790.8300334547098,801.0717091110782,804.5316908,806.9528795,810.5380186065142,821.0257440569811,829.7741043459336,833.8909218737965,841.0618839012523,845.0385910618652,848.7680559168559,846.8254811886591,852.4164663020598,856.2036931815463,864.9965984836184,875.9536653241323,884.1183025485715,891.54381,892.8778403396321,903.8879249454131,906.3354001793506,912.7525417072719,924.4425005265258,938.6024828901257,946.2117953,953.1073159357159,958.8844001177479,962.9121543,970.1970645885737,974.8407888322496,986.3195554831285,992.8397510423633,1005.3003597428162,1016.211775850736,1023.4529108149283,1024.5356944764671,1024.5107180382406,1019.5443140658931,1016.8962797623817,1022.4441936879824,1037.8874912073134,1059.213246522971,1085.8453266388717,1106.8190810592262,1111.295910995771,1125.6941515723454,1141.5972535183046,1171.8935222407788,1186.0738310566217,1219.2734319974347,1257.232848955991,1304.3557304483904,1336.400781085204,1342.4901402560483,1322.257265091061,1304.9074429073837,1310.3279852375954,1329.5533272842208,1342.796069006635,1348.0738611255679,1367.6937601072698,1369.966562819698,1367.2483855641187,1346.1587875815574,1348.6747088728732,1354.8523103311522,1372.962213649177,1382.8277412017974,1401.6231424645991,1406.334313391281,1409.6822462352548,1411.8255204672237,1411.6311308287827,1415.814896857028,1421.24095,1434.745149,1435.2396110060756,1444.037772335913,1454.2842232754192,1470.9876895273128,1472.2379735108211,1474.9140652557319
